pi_name,station,depth_m,analysis,sample_name,taxon,biomass_mg_m-3,notes
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Actinastrum_hantzschii_Lagerheim_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Botryococcus_sp_mg_m-3,14.9,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Campylomonas_sp_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Chlorogonium_minimum_Playfair_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Chlorophyceae_spp_mg_m-3,30.5,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Closterium_aciculare_T_West_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Closterium_strigosum_Brebisson_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Collodictyon_triciliatum_H_Carter_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Desmodesmus_sp_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Gloeotila_pelagica_Nyegaard_Skuja_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Koliella_longiseta_Vischer_Hindák_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Koliella_sp_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Lagerheimia_genevensis_Chodat_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Monoraphidium_arcuatum_Korshikov_Hindák_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Monoraphidium_contortum_Thurs_Kom_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Monoraphidium_minutum_Nägeli_Komárková-legnerová_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Mougeotia_sp_mg_m-3,2.3,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Nephrochlamys_sp_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Oocystis_solitaria_Wittrock_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Oocystis_sp_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Planktosphaeria_gelatinosa_GMSmith_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Scenedesmus_sp_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Spermatozopsis_exsultans_Korshikov_mg_m-3,0.1,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Stichococcus_sp_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Tetraedron_triangulare_Korshikov_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Tetrastrum_heteracanthum_Nordst_Chod_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Euglena_sp_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Aulomonas_purdyi_Lackey_mg_m-3,2.7,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Bicoeca_sp_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Chrysochromulina_parva_Lackey_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Chrysococcus_sp_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Chrysolykos_planktonicus_Mack_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Chrysophyceae_Cyst_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Chrysophyceae_spp_mg_m-3,2.7,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Dinobryon_cylindricum_Imhof_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Dinobryon_sertularia_Ehrenberg_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Dinobryon_sp_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Epipyxis_sp_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Mallomonas_elongata_Reverdin_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Mallomonas_sp_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Ochromonad_sp_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Ochromonas_sp_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Pseudopedinella_sp_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Rhizochrysis_limnetica_GM_Smith_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Salpingoeca_frequentissima_Zacharias_Lemmermann_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Spiniferomonas_sp_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Stelexomonas_dichotoma_JLackey_mg_m-3,5.4,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Synura_sp_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Achnanthidium_sp_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Asterionella_formosa_Hassall_mg_m-3,4.1,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Aulacoseira_ambigua_Grunow_Simonsen_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Aulacoseira_distans_Ehrenb_Simonsen_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Aulacoseira_islandica_O_Mull_Simonsen_mg_m-3,21.3,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Bacillariophyceae_spp_mg_m-3,13.8,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Cocconeis_pediculus_Ehrenb_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Cyclotella_comensis_Grunow_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Cyclotella_ocellata_Pantocsek_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Cyclotella_sp_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Diatoma_tenue_var_elongatum_Lyngb_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Diatoma_vulgaris_Bory_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Encyonema_minutum_Hilse_DGMann_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Encyonema_sp_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Fragilaria_capucina_Desmazières_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Fragilaria_construens_Ehr_Grunow_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Fragilaria_sp_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Gomphonema_sp_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Navicula_sp_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Navicula_tripunctata_O_F_Müll_Bory_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Nitzschia_acicularis_Kütz_W_Smith_mg_m-3,0.1,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Nitzschia_linearis_C_Agardh_W_Sm_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Nitzschia_sp_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Rhoicosphenia_abbreviata_CAgardh_Lange-Bertalot_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Skeletonema_potamos_Weber_Hasle_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Stephanodiscus_agassizensis_Håk&_Kling_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Stephanodiscus_binderanus_Kütz_Willi_Kreig_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Stephanodiscus_hantzschii_Grunow_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Stephanodiscus_sp_mg_m-3,0.6,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Synedra_acus_var_radians_Kütz_Hustedt_mg_m-3,0.2,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Synedra_sp_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Tabellaria_fenestrata_Lyngb_Kütz_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Urosolenia_eriensis_Crawford_&_Mann_mg_m-3,2.7,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Cryptomonas_erosa_Ehrenberg_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Cryptomonas_marssonii_Skuja_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Cryptomonas_obovata_Skuja_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Cryptomonas_reflexa_Skuja_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Cryptomonas_rostratiformis_Skuja_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Cryptomonas_sp_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Katablepharis_ovalis_Skuja_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Rhodomonas_minuta_var_nannoplanctica_Skuja_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Glenodinium_sp_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Gymnodinium_helveticum_Penard_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Gymnodinium_sp_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Peridinium_aciculiferum_Lemmermann_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Peridinium_sp_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,total_biomass_mg_m-3,105.6,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Total_Cyanobacteria_mg_m-3,4.2,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Total_Chlorophyta_mg_m-3,47.8,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Total_Euglenophyta_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Total_Chrysophycea_mg_m-3,10.8,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Total_Diatomeae_mg_m-3,42.8,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Total_Cryptophyta_mg_m-3,0,
Chaffin,South_Bass_Island,0.5,phytoplankton_biomass,Chaffin_South_Bass_Island_phytoplankton_biomass,Total_Peridineae_mg_m-3,0,
McKay,EC_1,0.5,phytoplankton_biomass,McKay_EC_1_phytoplankton_biomass,Aphanocapsa_holsatica_Lemm_Cronb_&_Kom_mg_m-3,0.9,
McKay,EC_1,0.5,phytoplankton_biomass,McKay_EC_1_phytoplankton_biomass,Aphanocapsa_sp_mg_m-3,1.5,
McKay,EC_1,0.5,phytoplankton_biomass,McKay_EC_1_phytoplankton_biomass,Cyanodictyon_filiforme_JKomárková-Legnerová_&_GCronberg_mg_m-3,1.9,
McKay,EC_1,0.5,phytoplankton_biomass,McKay_EC_1_phytoplankton_biomass,Cyanophyta_sp_mg_m-3,18.8,
McKay,EC_1,0.5,phytoplankton_biomass,McKay_EC_1_phytoplankton_biomass,Gloeocapsa_sp_mg_m-3,0.5,
McKay,EC_1,0.5,phytoplankton_biomass,McKay_EC_1_phytoplankton_biomass,Microcystis_sp_mg_m-3,0,
McKay,EC_1,0.5,phytoplankton_biomass,McKay_EC_1_phytoplankton_biomass,Planktothrix_agardhii_Gomont_Anag_and_Komar_mg_m-3,0,
McKay,EC_1,0.5,phytoplankton_biomass,McKay_EC_1_phytoplankton_biomass,Pseudanabaena_contorta_Kling_&_Watson_mg_m-3,0,
McKay,EC_1,0.5,phytoplankton_biomass,McKay_EC_1_phytoplankton_biomass,Pseudanabaena_sp_mg_m-3,0,
McKay,EC_1,0.5,phytoplankton_biomass,McKay_EC_1_phytoplankton_biomass,Synechococcus_sp_mg_m-3,0,
McKay,EC_1,0.5,phytoplankton_biomass,McKay_EC_1_phytoplankton_biomass,Woronichinia_sp_mg_m-3,27.7,
